ID,Education,Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Customer_Tenure_Days,Total_Spending,Total_Children,Living_With,cluster,PCA1,PCA2,PCA3
1891,Postgraduate,78789.0,12,1,4,6,5,2,0,1,46,690,1754,0,Alone,3,3.0377,2.3629,1.0878
2570,Graduate,56534.0,35,4,10,4,7,8,0,1,58,341,815,1,Partner,0,1.0002,-0.5309,0.4316
9256,Graduate,58350.0,5,4,8,3,12,6,0,0,55,541,1001,1,Alone,2,1.4216,1.7192,0.0694
295,Graduate,81217.0,77,1,3,7,11,1,0,0,37,345,1157,0,Alone,3,2.9369,1.8124,-2.1757
7397,Graduate,49090.0,45,3,7,2,9,7,0,0,75,345,688,1,Alone,2,0.4489,1.7,-0.012
6349,Postgraduate,61787.0,71,1,8,4,6,5,0,0,39,358,1319,0,Alone,2,1.7098,1.7173,0.6849
10790,Postgraduate,18169.0,40,1,1,0,2,8,0,0,41,495,21,1,Partner,0,-2.6889,-0.8878,0.6045
10398,Undergraduate,24336.0,82,1,1,0,2,7,0,0,45,671,31,1,Alone,2,-2.6213,1.9698,-0.4998
2431,Graduate,18222.0,70,1,2,0,3,8,0,0,36,545,67,0,Partner,0,-2.167,-0.5933,-1.8522
550,Graduate,62335.0,87,2,3,3,13,2,0,0,74,402,708,1,Alone,3,1.6628,1.6137,-0.8251
1890,Undergraduate,42033.0,95,1,1,0,2,7,0,0,55,648,25,2,Partner,0,-2.6416,-0.989,-0.0757
10742,Postgraduate,86580.0,72,0,4,2,5,1,0,0,43,487,746,0,Partner,1,1.527,-1.1788,-0.2347
10356,Postgraduate,41437.0,5,1,1,0,3,7,0,0,69,645,32,2,Alone,2,-1.9814,1.7875,1.7747
4676,Postgraduate,73705.0,86,2,9,6,8,5,0,0,75,116,1695,2,Alone,3,2.3178,1.2799,2.1095
8852,Graduate,61064.0,80,5,8,4,11,6,0,0,50,667,1080,1,Partner,1,1.4156,-1.1956,-0.0718
3565,Postgraduate,38452.0,62,3,3,0,3,7,0,0,71,91,72,2,Partner,0,-2.0473,-1.2605,1.6711
5294,Graduate,18358.0,49,3,3,0,4,7,0,0,37,221,57,1,Alone,2,-2.225,2.05,-1.2353
1958,Postgraduate,55012.0,85,6,8,2,9,5,0,0,53,100,660,1,Partner,1,0.5855,-1.4364,1.8778
7349,Undergraduate,9722.0,7,4,3,1,3,8,0,1,53,635,103,1,Partner,0,-2.3206,-0.354,0.8357
8799,Postgraduate,38175.0,6,3,3,1,4,7,0,0,42,279,153,1,Partner,0,-1.5792,-1.0434,1.015
1351,Postgraduate,58656.0,25,4,7,8,13,6,0,0,70,647,1220,1,Partner,1,2.4505,-1.3802,2.516
1045,Graduate,52117.0,55,2,5,2,4,7,0,0,61,682,279,1,Partner,0,-0.6718,-0.8758,-0.5308
7732,Graduate,64813.0,81,1,7,2,10,5,0,0,48,178,745,1,Partner,0,0.9181,-1.1569,-1.4342
8070,Postgraduate,54222.0,98,1,3,3,5,3,0,0,53,120,264,1,Partner,0,-0.1023,-1.2841,0.2112
477,Graduate,83512.0,31,1,4,7,10,1,0,1,40,12,2157,0,Partner,1,3.9445,-0.5407,-2.0171
7832,Postgraduate,77520.0,30,1,8,7,7,4,0,1,67,305,1526,1,Partner,1,2.9643,-0.8386,1.6997
2202,Graduate,41154.0,98,1,1,0,4,5,0,0,48,446,69,1,Partner,0,-1.5693,-0.8508,-1.7546
7396,Graduate,80398.0,92,1,5,8,12,3,0,0,60,596,1597,0,Partner,1,3.5611,-1.1878,-1.4757
4055,Undergraduate,18746.0,41,2,3,0,3,6,0,0,34,31,64,1,Alone,2,-2.4914,1.9198,-0.8104
10340,Graduate,35196.0,68,6,6,1,5,8,0,0,42,593,497,1,Partner,0,-1.2367,-0.9709,-0.2049
10091,Graduate,60230.0,78,2,6,3,6,5,0,0,70,405,1067,1,Alone,2,0.9249,1.6998,-0.6446
7629,Graduate,22108.0,46,2,2,0,3,7,0,0,49,52,31,2,Partner,0,-2.7476,-0.9329,-1.3071
10640,Graduate,44392.0,71,5,4,1,4,7,0,0,52,297,211,2,Partner,0,-1.7499,-1.1068,-0.4031
3498,Postgraduate,55424.0,6,4,7,5,9,6,0,1,50,581,877,1,Partner,1,1.4255,-0.6604,2.3959
6742,Graduate,17688.0,82,1,1,0,2,8,1,0,47,532,11,1,Partner,0,-2.9241,-0.6801,-1.8991
1172,Postgraduate,92491.0,71,1,7,5,12,3,0,1,43,424,2034,0,Partner,1,4.1852,-0.7568,0.9861
569,Graduate,90273.0,32,1,5,6,7,2,0,1,35,197,1991,0,Alone,3,3.5188,2.4286,-1.6747
4686,Postgraduate,82571.0,28,0,6,5,13,2,0,0,64,88,1686,0,Alone,3,3.7545,1.452,0.5793
1381,Postgraduate,38513.0,20,5,6,1,5,8,0,1,44,152,324,1,Alone,2,-0.7833,2.2977,2.2903
2634,Postgraduate,16653.0,10,3,2,1,3,6,0,1,47,72,69,1,Alone,2,-1.691,2.409,1.3777
10905,Graduate,42586.0,7,5,4,1,6,8,0,1,71,608,252,2,Partner,0,-1.0926,-0.5268,0.8573
1744,Undergraduate,23529.0,67,1,1,1,2,6,0,0,61,538,54,1,Alone,2,-2.223,1.9417,-0.2455
1000,Postgraduate,74881.0,48,4,9,2,12,5,0,0,65,478,964,2,Partner,1,1.5213,-1.492,2.6214
3828,Graduate,71107.0,61,2,7,6,13,4,0,0,75,497,1327,1,Partner,1,2.7726,-1.2889,-0.3963
8605,Postgraduate,46910.0,36,2,2,0,3,6,0,0,62,98,68,2,Partner,0,-1.889,-1.2303,1.1403
10304,Graduate,18690.0,77,1,1,1,2,8,0,0,67,548,60,0,Partner,0,-1.9919,-0.7661,-1.4915
4351,Graduate,37244.0,90,1,1,1,2,7,0,0,71,428,55,2,Alone,2,-2.1167,1.9073,-0.7171
10129,Graduate,82427.0,35,1,3,5,12,1,0,0,60,109,1456,0,Partner,1,3.0603,-1.2334,-2.1416
2499,Undergraduate,75342.0,38,1,5,2,10,4,0,0,68,419,563,1,Alone,2,0.9646,1.5961,0.1411
10092,Graduate,70044.0,46,4,7,10,5,5,0,0,72,496,1504,1,Alone,3,2.3771,1.6381,-0.0409
7500,Graduate,79146.0,33,2,8,1,8,6,0,0,59,66,564,2,Alone,2,0.4221,1.6238,-0.4088
5796,Graduate,77437.0,70,1,4,5,13,1,0,0,63,215,1125,0,Partner,1,2.9757,-1.2437,-1.9169
10556,Graduate,54984.0,51,4,6,1,6,7,0,0,67,36,358,1,Partner,0,-0.5149,-1.1824,-0.6115
1064,Postgraduate,42403.0,18,1,1,0,3,8,0,0,55,200,42,1,Partner,0,-1.9904,-0.9657,0.8294
48,Graduate,55761.0,97,2,4,1,3,6,0,0,62,66,184,1,Partner,0,-0.9866,-1.0195,-1.2918
7610,Graduate,37292.0,32,5,6,3,5,8,0,0,43,437,460,1,Partner,0,-0.9233,-0.9369,-0.395
263,Postgraduate,45576.0,9,1,3,1,3,8,0,1,81,32,145,0,Alone,2,-0.5044,2.3594,1.5929
10814,Graduate,70321.0,6,1,6,5,13,4,0,1,79,529,1376,0,Partner,1,3.3466,-0.6368,-0.4825
9710,Postgraduate,58086.0,80,2,11,3,7,8,0,0,57,525,792,1,Alone,3,0.8704,1.5652,2.1124
9292,Graduate,81795.0,74,1,4,11,7,2,0,0,74,611,1382,0,Partner,1,3.4258,-1.1734,-1.4609
10250,Undergraduate,28389.0,49,1,1,0,2,7,0,0,79,586,28,0,Partner,0,-1.9958,-0.9544,-0.3587
7881,Postgraduate,66835.0,21,1,6,4,13,2,0,0,80,274,1033,0,Partner,1,2.8416,-1.4395,1.0
5847,Graduate,69901.0,95,3,7,3,10,5,0,0,57,396,882,1,Alone,3,1.4036,1.6476,-0.5366
737,Postgraduate,80360.0,56,2,4,4,5,2,0,0,77,483,2231,0,Partner,1,2.884,-1.2766,1.0679
3571,Postgraduate,63342.0,48,3,8,3,5,6,0,1,65,621,1101,1,Partner,1,1.2769,-0.6844,2.4579
7807,Graduate,44989.0,26,5,5,1,5,6,0,0,52,655,369,1,Partner,0,-0.8301,-0.9492,-0.2787
3878,Undergraduate,31859.0,3,1,1,0,3,7,0,0,46,122,48,1,Alone,2,-2.4211,1.9646,-0.6726
5092,Postgraduate,51569.0,39,4,7,1,7,8,0,1,77,502,467,1,Alone,2,0.2791,2.1317,3.0577
2154,Graduate,30372.0,33,3,2,0,3,7,0,0,55,551,44,2,Alone,2,-2.3657,2.0175,-0.3028
5394,Undergraduate,16014.0,42,4,1,1,4,3,0,0,47,469,38,2,Alone,2,-2.3587,1.7824,0.0761
3798,Graduate,41120.0,80,3,2,1,3,6,0,0,58,235,81,2,Partner,0,-1.9718,-1.0225,-0.8948
3524,Postgraduate,39763.0,9,2,5,1,2,9,0,1,55,329,167,1,Alone,2,-1.233,2.4279,2.0404
5247,Postgraduate,38725.0,52,2,1,0,4,4,0,0,71,50,45,2,Partner,0,-1.7126,-1.2885,1.0474
5883,Graduate,77981.0,78,3,7,4,7,5,0,0,54,399,664,1,Partner,0,1.0818,-1.1528,-0.7911
2118,Undergraduate,62905.0,68,3,7,2,8,4,0,0,62,292,622,1,Partner,1,0.4918,-1.3075,0.1731
8812,Undergraduate,13533.0,45,2,2,0,3,7,0,0,47,476,48,1,Alone,2,-2.6635,1.9452,-0.2533
6616,Graduate,59481.0,47,2,3,3,8,2,0,0,51,249,461,1,Partner,0,0.5261,-1.095,-1.67
2797,Graduate,72117.0,34,1,9,7,9,5,0,0,49,313,1073,1,Partner,1,2.1323,-1.099,-0.9986
4328,Undergraduate,21955.0,81,2,2,1,3,6,0,0,40,295,55,1,Partner,0,-2.3881,-0.9652,-0.8089
9167,Graduate,67131.0,72,3,9,2,12,6,0,0,70,460,976,1,Partner,1,1.5901,-1.29,-0.1268
10560,Postgraduate,36802.0,23,1,1,0,3,5,0,0,46,13,20,1,Alone,2,-1.7429,1.7882,0.2577
2631,Graduate,71853.0,29,1,2,8,6,1,0,0,44,417,1149,0,Partner,1,2.1827,-0.9261,-2.2674
8312,Undergraduate,28249.0,80,1,2,0,3,6,0,0,65,14,43,0,Partner,0,-1.8528,-1.0652,-1.1381
5534,Postgraduate,47808.0,30,2,3,2,3,7,0,0,51,252,224,1,Partner,0,-1.1977,-1.0701,0.9602
5093,Postgraduate,25509.0,15,3,3,0,3,9,0,1,52,649,101,1,Alone,2,-1.7964,2.4961,2.2665
7592,Postgraduate,51012.0,86,1,4,1,4,6,0,0,80,437,209,0,Partner,0,-0.259,-1.1817,1.0226
8895,Graduate,70596.0,68,1,3,5,12,2,0,0,41,632,968,0,Alone,3,2.3512,1.8255,-1.8579
8584,Postgraduate,85431.0,54,1,2,7,7,0,0,0,74,386,1165,0,Partner,1,2.893,-1.3728,0.309
2694,Graduate,42664.0,44,1,1,0,3,6,0,0,59,103,24,1,Partner,0,-1.7942,-0.8769,-1.6681
8910,Graduate,42586.0,7,5,4,1,6,8,0,1,71,608,252,2,Partner,0,-1.0895,-0.5115,0.8862
7433,Graduate,29760.0,87,4,3,1,4,8,0,0,41,669,165,1,Alone,2,-1.8343,2.0244,-0.6102
164,Postgraduate,28973.0,59,2,5,1,5,8,0,0,49,624,269,0,Partner,0,-0.9628,-0.9146,1.2111
10477,Postgraduate,39435.0,16,1,3,1,2,7,0,0,53,327,102,1,Partner,0,-1.6567,-1.0237,0.813
2681,Undergraduate,65370.0,1,1,2,3,13,1,0,0,42,332,461,0,Partner,1,1.3329,-1.1239,-1.2977
5150,Undergraduate,20194.0,64,2,2,0,3,6,0,0,47,559,47,1,Alone,2,-2.3735,1.9411,-0.2543
5283,Postgraduate,42473.0,72,3,2,1,4,5,0,0,50,132,144,2,Alone,2,-1.5607,1.6231,1.203
9645,Graduate,64590.0,98,1,9,4,10,6,0,0,58,623,1338,0,Partner,1,2.2297,-1.1049,-1.001
10678,Graduate,71232.0,91,2,11,2,10,7,0,0,67,213,917,1,Partner,1,1.4231,-1.3112,-0.4337
7261,Graduate,34600.0,8,5,5,2,5,8,0,1,55,544,318,2,Partner,0,-1.2192,-0.4316,0.6069
9648,Graduate,46904.0,20,4,5,1,4,8,0,0,59,603,253,2,Alone,2,-1.4645,1.8706,0.2648
2870,Graduate,49094.0,6,5,6,3,6,6,0,0,53,646,502,1,Partner,0,-0.1401,-0.9448,-0.0594
8008,Graduate,36075.0,54,1,2,0,4,6,0,0,43,202,119,1,Partner,0,-1.7656,-0.8607,-1.8867
1513,Undergraduate,60839.0,72,13,2,2,12,8,0,0,47,670,1250,2,Partner,0,-0.4246,-1.4345,2.4334
6173,Graduate,77298.0,46,1,6,6,11,3,0,0,47,239,969,1,Partner,1,2.1904,-1.1784,-1.5422
1419,Graduate,34026.0,11,3,2,1,3,5,0,0,76,328,76,2,Partner,0,-1.8144,-0.9893,-0.3912
9150,Postgraduate,48918.0,21,2,1,0,4,4,0,0,63,78,62,2,Alone,2,-1.4686,1.5978,1.1031
7960,Undergraduate,82122.0,89,1,3,9,13,1,0,0,64,318,1382,0,Partner,1,3.4696,-1.4389,-1.0592
1250,Graduate,37697.0,82,1,2,1,3,6,0,0,50,142,84,1,Alone,2,-1.5839,1.9949,-1.6134
9905,Graduate,34074.0,69,5,3,3,3,6,0,0,74,351,255,2,Partner,0,-1.5308,-1.1591,-0.118
10691,Postgraduate,28520.0,55,1,1,1,2,6,0,0,66,380,43,2,Partner,0,-2.2384,-1.1497,1.0994
7002,Graduate,62535.0,13,1,3,2,8,3,0,0,71,269,398,1,Alone,2,0.56,1.7636,-1.1327
2952,Postgraduate,36273.0,80,2,3,0,3,6,0,0,49,74,76,1,Alone,2,-1.6372,1.756,0.7883
8439,Graduate,63404.0,97,2,6,3,4,4,0,0,62,23,902,2,Partner,0,0.1747,-1.2629,-1.1124
762,Undergraduate,75774.0,27,1,7,5,8,4,0,0,45,58,823,1,Partner,0,1.2103,-1.2255,-0.6099
2831,Graduate,78416.0,99,2,7,7,10,3,0,0,50,2,1179,1,Partner,1,2.4472,-1.2931,-1.5019
6977,Graduate,75702.0,87,1,10,5,13,6,0,0,52,623,1921,1,Partner,1,3.0556,-1.2119,-0.5784
6289,Postgraduate,59385.0,85,2,3,1,4,5,0,0,75,427,185,2,Partner,0,-0.8909,-1.3294,1.6122
4168,Graduate,37070.0,30,9,5,1,8,7,0,1,60,466,433,2,Alone,2,-0.7545,2.2381,1.5164
8397,Graduate,44689.0,82,2,1,1,2,7,0,0,75,170,34,2,Partner,0,-2.1279,-1.0815,-0.8917
9284,Graduate,53977.0,21,5,5,5,12,5,0,0,68,386,907,1,Partner,1,1.3363,-1.2534,-0.1679
6237,Postgraduate,7144.0,92,0,23,1,1,0,0,0,60,204,416,2,Alone,3,0.5246,1.4528,1.9668
3130,Graduate,18701.0,95,4,2,0,4,5,0,0,62,390,44,2,Alone,2,-2.2216,1.8367,-0.4261
1619,Graduate,90369.0,2,1,4,6,6,1,0,1,70,62,1588,0,Partner,1,3.3123,-0.5631,-1.4507
1990,Postgraduate,63159.0,74,1,3,5,8,3,0,0,52,601,1797,0,Alone,3,2.4019,1.7137,0.6799
5513,Graduate,37758.0,49,2,1,0,3,8,0,0,60,633,40,2,Partner,0,-2.4611,-0.8596,-0.5631
269,Postgraduate,46757.0,71,6,4,4,7,9,0,0,63,590,1143,1,Alone,2,0.1589,1.6416,2.7225
8093,Postgraduate,79734.0,72,1,4,3,6,1,0,0,57,1,914,0,Partner,1,1.7684,-1.3428,-0.1446
10513,Graduate,63207.0,68,1,2,3,6,7,0,0,34,525,1502,0,Partner,0,0.6833,-0.8358,-2.0098
10177,Graduate,72071.0,4,3,5,4,8,2,0,0,72,500,1338,1,Alone,3,2.0442,1.6633,-0.4892
2549,Postgraduate,21840.0,80,1,1,0,3,9,0,0,43,343,27,1,Partner,0,-2.6285,-0.9129,0.6589
5782,Undergraduate,58582.0,15,2,9,2,9,5,0,0,44,274,763,1,Partner,0,0.5626,-1.2029,-0.0473
10057,Graduate,72282.0,70,1,5,7,9,7,0,1,75,345,1331,0,Alone,3,2.6952,2.2576,-0.5541
10307,Graduate,50387.0,91,3,6,2,8,5,0,0,70,302,525,2,Partner,0,-0.1074,-1.2928,-0.4023
8566,Postgraduate,32583.0,10,1,1,0,2,7,0,0,65,14,9,2,Partner,0,-2.5275,-1.1368,0.9817
2415,Graduate,62568.0,99,3,5,3,5,4,0,0,64,83,953,1,Partner,0,0.5875,-1.1777,-1.1395
5684,Postgraduate,44635.0,25,2,2,0,3,7,0,0,55,261,68,2,Alone,2,-2.0023,1.7469,1.4726
8334,Postgraduate,33316.0,34,3,2,1,4,6,0,0,55,268,131,2,Alone,2,-1.8304,1.6775,1.5318
9166,Graduate,63967.0,57,3,4,4,12,2,0,0,58,324,882,1,Partner,1,1.6631,-1.262,-1.1858
1440,Undergraduate,52513.0,84,2,9,5,9,7,0,0,48,663,1149,0,Partner,1,1.359,-1.0998,0.1343
78,Graduate,25293.0,51,1,1,1,2,8,0,0,57,287,37,1,Partner,0,-2.3614,-0.7476,-1.3745
5441,Postgraduate,54111.0,97,2,5,2,6,5,0,0,61,308,388,1,Alone,2,0.0507,1.5769,1.2745
5302,Graduate,78394.0,13,1,4,6,5,2,0,1,40,499,1428,0,Partner,1,2.5243,-0.3411,-1.6578
4687,Postgraduate,80739.0,92,1,3,11,9,1,0,0,68,402,1633,0,Partner,1,3.8601,-1.4059,0.3924
1087,Postgraduate,22669.0,30,3,4,1,2,9,0,1,51,403,173,1,Partner,0,-1.815,-0.3907,1.9494
6859,Graduate,29236.0,30,2,4,0,3,9,0,0,39,264,99,1,Alone,2,-2.2058,2.0971,-1.0893
9860,Graduate,44911.0,11,3,4,1,4,7,0,0,67,471,215,1,Partner,0,-1.1395,-0.9534,-0.5308
7129,Postgraduate,54693.0,72,8,6,4,13,6,0,0,64,497,929,1,Partner,1,1.2728,-1.526,2.7538
5866,Graduate,48186.0,39,3,4,1,4,7,0,0,52,101,219,1,Partner,0,-1.2538,-0.9667,-1.1276
10521,Graduate,54809.0,0,4,2,1,5,4,0,1,49,291,174,2,Partner,0,-0.8766,-0.5063,-0.5168
7393,Graduate,41580.0,15,3,2,1,3,5,0,0,48,566,92,2,Partner,0,-1.8481,-0.8941,-0.8087
7849,Postgraduate,80336.0,12,1,2,9,13,1,0,0,56,293,1052,0,Partner,1,3.3754,-1.3547,0.1777
332,Graduate,47743.0,56,3,4,1,6,6,0,0,69,464,275,1,Partner,0,-0.6416,-0.9932,-0.5008
9847,Undergraduate,62972.0,39,2,7,4,3,6,0,0,71,695,587,1,Partner,0,0.0688,-1.1691,0.5273
531,Postgraduate,57333.0,55,11,8,5,9,6,0,1,72,645,1662,1,Alone,3,2.2009,1.9091,4.3653
9576,Postgraduate,32313.0,60,3,4,0,4,9,0,0,44,503,159,1,Partner,0,-1.9507,-1.0365,1.3772
6906,Postgraduate,84953.0,73,1,3,10,4,2,0,1,73,391,1024,0,Alone,3,3.1245,2.0962,1.0231
7419,Postgraduate,27071.0,90,2,2,0,3,6,0,0,58,67,35,1,Alone,2,-1.886,1.7015,0.7861
3170,Postgraduate,68148.0,86,1,4,4,6,2,0,0,69,302,1042,0,Partner,1,1.7948,-1.2832,0.4674
8527,Postgraduate,65735.0,37,5,6,2,6,7,0,0,61,204,395,2,Partner,0,-0.4732,-1.4066,2.2244
7872,Postgraduate,86836.0,7,1,6,10,6,5,0,1,51,655,557,0,Partner,1,2.7023,-0.5843,1.3033
9931,Postgraduate,4023.0,29,15,0,0,0,19,0,0,63,6,9,2,Partner,0,-5.5592,-1.2073,4.3866
10595,Graduate,30093.0,19,1,2,0,3,7,0,0,36,356,69,0,Partner,0,-1.8365,-0.6745,-2.1128
4609,Postgraduate,57705.0,14,3,8,1,6,6,0,0,60,169,486,1,Partner,0,0.0576,-1.2578,1.6546
5010,Graduate,25008.0,72,2,1,0,3,8,0,0,38,147,34,1,Alone,2,-2.5255,2.0744,-1.5894
4427,Undergraduate,83257.0,56,1,5,10,12,6,1,1,31,649,1365,0,Alone,3,3.0642,2.3428,-0.5347
11148,Graduate,22280.0,85,1,1,0,2,8,0,0,51,406,13,1,Partner,0,-2.6257,-0.8096,-1.6152
1168,Postgraduate,72159.0,62,1,4,6,10,2,0,0,48,608,1401,0,Partner,1,2.7682,-1.1914,0.4906
9595,Graduate,64260.0,1,1,4,5,4,3,0,1,65,534,1574,0,Partner,1,2.1635,-0.3946,-1.1226
10163,Postgraduate,82733.0,28,1,8,4,7,4,0,1,42,292,1323,0,Alone,3,2.7506,2.1876,1.0378
2886,Postgraduate,74290.0,70,4,10,8,10,6,0,0,55,321,1217,1,Alone,3,2.6226,1.4155,2.1935
6710,Postgraduate,58217.0,84,1,2,0,4,6,0,0,75,589,103,3,Alone,2,-1.5674,1.5542,2.0723
5316,Postgraduate,21024.0,89,1,2,0,4,7,0,0,50,360,84,0,Partner,0,-1.6886,-0.9591,0.3419
9029,Postgraduate,70116.0,73,1,2,8,12,1,0,0,54,519,1536,0,Partner,1,3.2982,-1.3421,0.1843
521,Graduate,54006.0,42,2,8,1,7,7,0,0,41,649,581,1,Partner,0,-0.0778,-0.8674,-0.604
1459,Postgraduate,69063.0,16,1,5,3,5,3,0,0,60,599,928,1,Partner,1,1.0442,-1.1434,1.1905
10241,Undergraduate,11448.0,16,1,1,0,2,6,0,0,51,196,14,0,Alone,2,-2.4211,2.0035,-1.0735
1630,Graduate,61825.0,56,1,4,2,8,4,0,0,47,326,424,1,Alone,2,0.3482,1.8737,-1.3807
3254,Graduate,70886.0,65,1,5,4,4,2,0,0,55,258,960,1,Partner,0,1.0807,-1.0662,-1.6654
9064,Graduate,69109.0,10,1,6,6,7,4,0,1,44,597,1555,0,Partner,1,2.6318,-0.3744,-1.1784
3678,Graduate,60208.0,13,11,8,3,7,7,0,1,53,630,656,2,Alone,2,0.2435,2.2002,2.1539
4227,Postgraduate,32889.0,78,3,2,1,3,5,0,0,58,296,55,2,Partner,0,-1.9315,-1.2054,1.3004
9467,Graduate,34738.0,51,1,1,0,3,6,0,0,42,49,20,1,Alone,2,-2.0253,2.0029,-1.9772
8486,Postgraduate,30538.0,27,4,9,0,4,10,0,0,55,636,367,1,Partner,0,-1.3927,-1.0741,2.4438
2186,Undergraduate,82326.0,30,1,5,10,6,2,0,1,49,111,2257,0,Partner,1,3.7296,-0.6635,-0.8002
3286,Postgraduate,26642.0,71,2,2,0,3,6,0,0,59,120,42,1,Alone,2,-1.8653,1.7598,0.9489
8602,Graduate,69932.0,97,2,7,6,11,4,0,0,62,382,1049,1,Alone,3,2.2683,1.5729,-0.7544
3722,Graduate,44503.0,83,2,2,0,3,6,0,0,54,74,48,2,Alone,2,-2.0028,1.8488,-1.121
6715,Postgraduate,60200.0,3,6,6,2,11,6,0,0,78,543,685,1,Alone,3,0.9769,1.4513,2.972
4796,Graduate,49638.0,71,1,1,0,3,2,0,0,74,71,39,1,Alone,2,-0.8919,1.802,-1.6756
9612,Undergraduate,23830.0,3,1,1,0,3,7,0,0,39,142,43,0,Alone,2,-2.2777,2.0354,-1.199
3766,Postgraduate,33051.0,15,3,9,1,8,9,0,1,67,682,835,0,Alone,3,0.7146,2.3389,2.8464
1399,Graduate,72905.0,52,1,3,7,9,1,0,0,68,159,1515,0,Partner,1,2.9356,-1.151,-1.9182
1570,Postgraduate,69702.0,8,2,7,7,10,4,0,0,75,495,1039,1,Partner,1,2.4069,-1.3576,1.913
3426,Graduate,70300.0,89,3,5,5,13,8,0,0,51,349,1596,1,Alone,3,1.9129,1.6815,-0.4625
3074,Postgraduate,70643.0,66,1,5,8,4,6,0,1,42,622,1828,0,Partner,1,2.5098,-0.4946,1.0605
8341,Postgraduate,30396.0,22,2,1,1,2,7,0,1,57,60,34,1,Partner,0,-1.7753,-0.5143,1.088
5180,Postgraduate,50616.0,56,2,4,0,4,7,0,0,58,72,149,1,Alone,2,-1.1446,1.6866,1.1633
6461,Postgraduate,62772.0,74,1,5,6,11,2,0,0,57,406,946,1,Alone,3,2.2017,1.4739,0.9669
7679,Postgraduate,30298.0,48,1,1,1,3,3,0,0,41,41,28,0,Alone,2,-1.1164,1.8529,-0.3282
10702,Graduate,52413.0,67,2,7,1,7,7,0,0,42,603,450,1,Alone,2,-0.2295,1.8954,-0.7312
7505,Postgraduate,44155.0,24,1,1,1,2,4,0,0,69,161,46,2,Partner,0,-1.6584,-1.2054,0.9067
5113,Postgraduate,86979.0,67,1,5,5,5,2,0,1,55,234,1702,0,Alone,3,3.1111,2.138,0.7904
10858,Graduate,76532.0,38,4,9,5,7,5,0,0,51,293,820,2,Partner,1,1.0477,-1.2729,-0.2641
2961,Graduate,42081.0,86,2,6,3,4,6,0,0,44,488,382,1,Partner,0,-0.6014,-0.9041,-1.122
2747,Postgraduate,67546.0,90,1,4,10,5,3,0,0,38,667,2126,0,Partner,1,2.9921,-1.1043,0.2743
3010,Postgraduate,88420.0,87,1,4,7,8,1,0,0,37,58,2069,0,Partner,1,3.4506,-1.3161,-0.3704
5790,Graduate,31158.0,62,2,2,0,3,8,0,0,41,518,72,1,Partner,0,-2.2774,-0.7508,-1.3
6892,Graduate,61671.0,23,8,10,4,6,8,0,0,58,26,732,1,Alone,2,0.4629,1.6195,0.6292
1743,Graduate,69719.0,99,1,2,3,5,1,0,0,52,34,801,0,Alone,3,1.1567,1.821,-2.4163
3578,Graduate,49160.0,29,2,3,1,6,6,0,0,77,252,236,1,Alone,2,-0.5905,1.8343,-0.6115
8462,Undergraduate,24882.0,52,1,1,1,2,6,0,0,48,658,80,1,Partner,0,-2.3652,-0.8855,-0.6272
5558,Postgraduate,90933.0,90,1,4,6,4,1,0,0,72,90,1685,0,Alone,3,2.9976,1.4632,0.3656
4619,Postgraduate,113734.0,9,0,27,0,0,1,0,0,81,32,277,0,Alone,3,3.4673,1.3667,2.1663
8780,Postgraduate,59292.0,71,2,3,5,8,3,0,0,76,381,507,1,Partner,1,1.0078,-1.4051,1.1555
10789,Postgraduate,45759.0,13,2,2,0,3,7,0,0,62,491,68,2,Partner,0,-1.9814,-1.1316,1.5788
10779,Graduate,22148.0,16,1,1,0,3,7,0,0,43,77,49,0,Alone,2,-2.0099,2.1365,-2.1226
5896,Postgraduate,73395.0,94,1,4,4,6,2,0,0,39,103,397,0,Partner,1,1.1307,-1.2282,-0.3392
2337,Graduate,29819.0,77,3,3,0,3,6,0,0,55,248,39,1,Alone,2,-1.8282,1.9552,-0.9907
10951,Graduate,45688.0,20,2,3,1,8,4,0,0,58,155,306,1,Partner,0,-0.3853,-1.0764,-1.4527
544,Graduate,62820.0,51,1,3,4,6,1,0,0,72,414,976,0,Partner,1,1.6435,-1.0171,-1.6764
17,Postgraduate,60491.0,81,4,6,11,7,5,0,0,55,296,1028,1,Partner,1,1.9268,-1.3534,1.5494
10680,Graduate,33235.0,71,1,3,0,3,7,0,0,40,144,70,1,Partner,0,-2.0511,-0.8701,-1.9216
3265,Graduate,35701.0,36,1,1,0,3,6,0,0,67,467,46,0,Partner,0,-1.4159,-0.7573,-1.5257
5623,Postgraduate,31535.0,95,1,1,1,2,7,0,0,46,276,51,1,Partner,0,-2.1104,-1.0144,0.389
5832,Undergraduate,92556.0,32,0,3,5,13,0,0,0,66,70,1263,0,Partner,1,3.1771,-1.4039,-1.3485
5544,Graduate,67384.0,32,2,7,8,5,5,0,0,56,596,1490,1,Alone,3,1.9941,1.8352,-0.5268
6417,Postgraduate,80573.0,85,1,4,6,13,2,0,0,55,623,1564,0,Partner,1,3.4575,-1.3512,0.5753
5831,Graduate,77870.0,93,3,5,5,5,8,0,1,59,676,1815,1,Partner,1,1.6948,-0.5068,-0.0069
